winner,loser,who_won,score
Mike Pelfrey,Garret Anderson,pitcher,1
Mike Pelfrey,Garrett Jones,pitcher,1
Mike Pelfrey,Garrett Mock,batter,3
Mike Pelfrey,Garrett Mock,pitcher,7
Mike Pelfrey,George Kottaras,pitcher,1
Mike Pelfrey,Gerardo Parra,pitcher,3
Mike Pelfrey,Giancarlo Stanton,pitcher,8
Mike Pelfrey,Greg Dobbs,pitcher,9
Mike Pelfrey,Hanley Ramirez,pitcher,9
Mike Pelfrey,Hunter Pence,pitcher,2
Mike Pelfrey,Ian Desmond,pitcher,15
Mike Pelfrey,Ian Kennedy,pitcher,8
Mike Pelfrey,Ian Stewart,pitcher,5
Mike Pelfrey,Ivan Rodriguez,pitcher,5
Mike Pelfrey,James Loney,pitcher,7
Mike Pelfrey,Jason Castro,pitcher,3
Mike Pelfrey,Jason Giambi,pitcher,13
Mike Pelfrey,Jason Heyward,pitcher,16
Mike Pelfrey,Jason Kubel,pitcher,1
Mike Pelfrey,Jay Bruce,pitcher,7
Mike Pelfrey,Jayson Werth,pitcher,19
Mike Pelfrey,Jeff Baker,pitcher,9
Mike Pelfrey,Jeff Clement,pitcher,3
Mike Pelfrey,Jerry Hairston,pitcher,21
Mike Pelfrey,Jimmy Rollins,pitcher,3
Mike Pelfrey,Joe Inglett,pitcher,2
Mike Pelfrey,Joe Mather,pitcher,1
Mike Pelfrey,Joe Mauer,pitcher,8
Mike Pelfrey,Joey Votto,pitcher,1
Mike Pelfrey,John Bowker,pitcher,1
Mike Pelfrey,Jonathan Sanchez,pitcher,2
Mike Pelfrey,Jonny Gomes,pitcher,2
Mike Pelfrey,Jordan Zimmermann,pitcher,1
Mike Pelfrey,Jorge Cantu,pitcher,6
Mike Pelfrey,Jorge De La Rosa,batter,5
Mike Pelfrey,Jorge Posada,pitcher,7
Mike Pelfrey,Jose Tabata,pitcher,14
Mike Pelfrey,Josh Willingham,pitcher,7
Mike Pelfrey,Juan Uribe,pitcher,2
Mike Pelfrey,Julio Lugo,pitcher,3
Mike Pelfrey,Justin Morneau,pitcher,3
Mike Pelfrey,Justin Upton,pitcher,2
Mike Pelfrey,Kelly Johnson,pitcher,12
Mike Pelfrey,Kevin Russo,pitcher,3
Mike Pelfrey,Kevin Slowey,pitcher,1
Mike Pelfrey,Kosuke Fukudome,pitcher,7
Mike Pelfrey,Koyie Hill,pitcher,1
Mike Pelfrey,Kris Medlen,pitcher,1
Mike Pelfrey,Kyle Kendrick,batter,3
Mike Pelfrey,Kyle Kendrick,pitcher,9
Mike Pelfrey,Lance Zawadzki,pitcher,1
Mike Pelfrey,Liván Hernández,pitcher,3
Mike Pelfrey,Logan Morrison,pitcher,8
Mike Pelfrey,Lorenzo Cain,pitcher,7
Mike Pelfrey,Luke Scott,pitcher,1
Mike Pelfrey,Mark Derosa,pitcher,3
Mike Pelfrey,Mark Reynolds,pitcher,2
Mike Pelfrey,Mark Teixeira,pitcher,11
Mike Pelfrey,Marlon Byrd,pitcher,13
Mike Pelfrey,Martin Prado,pitcher,17
Mike Pelfrey,Matt Diaz,pitcher,2
Mike Pelfrey,Matt Downs,pitcher,7
Mike Pelfrey,Matt Kemp,pitcher,1
Mike Pelfrey,Matt Wieters,pitcher,3
Mike Pelfrey,Melky Cabrera,pitcher,5
Mike Pelfrey,Melvin Mora,pitcher,1
Mike Pelfrey,Michael Bourn,pitcher,3
Mike Pelfrey,Michael Cuddyer,pitcher,3
Mike Pelfrey,Miguel Montero,pitcher,8
Mike Pelfrey,Miguel Olivo,pitcher,15
Mike Pelfrey,Miguel Tejada,pitcher,1
Mike Pelfrey,Mike Fontenot,pitcher,1
Mike Pelfrey,Nate Mclouth,pitcher,2
Mike Pelfrey,Nate Schierholtz,pitcher,8
Mike Pelfrey,Neil Walker,pitcher,17
Mike Pelfrey,Nelson Figueroa,pitcher,2
Mike Pelfrey,Nick Hundley,pitcher,10
Mike Pelfrey,Nick Markakis,pitcher,3
Mike Pelfrey,Nick Punto,pitcher,1
Mike Pelfrey,Nick Swisher,pitcher,4
Mike Pelfrey,Nyjer Morgan,pitcher,20
Mike Pelfrey,Omar Infante,pitcher,2
Mike Pelfrey,Orlando Cabrera,pitcher,1
Mike Pelfrey,Orlando Hudson,pitcher,2
Mike Pelfrey,Pablo Sandoval,pitcher,9
Mike Pelfrey,Pedro Alvarez,pitcher,20
Mike Pelfrey,Phil Hughes,pitcher,1
Mike Pelfrey,Placido Polanco,pitcher,11
Mike Pelfrey,Prince Fielder,pitcher,3
Mike Pelfrey,Rafael Furcal,pitcher,1
Mike Pelfrey,Ramiro Pena,pitcher,2
Mike Pelfrey,Randy Winn,pitcher,1
Mike Pelfrey,Randy Wolf,pitcher,2
Mike Pelfrey,Raul Ibanez,pitcher,22
Mike Pelfrey,Rick Ankiel,pitcher,1
Mike Pelfrey,Rickie Weeks,pitcher,3
Mike Pelfrey,Robinson Cano,pitcher,3
Mike Pelfrey,Roger Bernadina,pitcher,10
Mike Pelfrey,Ronny Cedeno,pitcher,8
Mike Pelfrey,Ronny Paulino,pitcher,2
Mike Pelfrey,Roy Halladay,pitcher,1
Mike Pelfrey,Ryan Doumit,pitcher,9
Mike Pelfrey,Ryan Howard,pitcher,6
Mike Pelfrey,Ryan Ludwick,pitcher,1
Mike Pelfrey,Ryan Spilborghs,pitcher,3
Mike Pelfrey,Ryan Zimmerman,pitcher,22
Mike Pelfrey,Scott Cousins,pitcher,2
Mike Pelfrey,Scott Hairston,pitcher,8
Mike Pelfrey,Scott Rolen,pitcher,1
Mike Pelfrey,Sean Gallagher,batter,3
Mike Pelfrey,Sean Gallagher,pitcher,1
Mike Pelfrey,Seth Smith,pitcher,7
Mike Pelfrey,Shane Victorino,pitcher,12
Mike Pelfrey,Stephen Drew,pitcher,2
Mike Pelfrey,Todd Helton,pitcher,3
Mike Pelfrey,Tommy Hanson,pitcher,6
Mike Pelfrey,Tony Gwynn,pitcher,9
Mike Pelfrey,Travis Wood,pitcher,2
Mike Pelfrey,Troy Glaus,pitcher,16
Mike Pelfrey,Troy Tulowitzki,pitcher,4
Mike Pelfrey,Ty Wigginton,pitcher,7
Mike Pelfrey,Ubaldo Jimenez,batter,3
Mike Pelfrey,Ubaldo Jimenez,pitcher,12
Mike Pelfrey,Wade Leblanc,pitcher,6
Mike Pelfrey,Wes Helms,pitcher,1
Mike Pelfrey,Wil Nieves,pitcher,7
Mike Pelfrey,Will Venable,pitcher,18
Mike Pelfrey,Willie Harris,pitcher,6
Mike Pelfrey,Wilson Valdez,pitcher,15
Mike Pelfrey,Xavier Paul,pitcher,3
Mike Pelfrey,Yunel Escobar,pitcher,6
Mike Redmond,Brandon Morrow,batter,5
Mike Redmond,Brett Anderson,batter,6
Mike Redmond,Cla Meredith,batter,6
Mike Redmond,Edwar Ramirez,batter,3
Mike Redmond,Francisco Liriano,batter,3
Mike Redmond,Jake Peavy,batter,1
Mike Redmond,Jason Bulger,batter,2
Mike Redmond,Javier Lopez,batter,3
Mike Redmond,Jeff Niemann,batter,3
Mike Redmond,Kevin Slowey,batter,6
Mike Redmond,Logan Ondrusek,batter,3
Mike Redmond,Phil Hughes,batter,3
Mike Redmond,Rich Harden,batter,3
Mike Redmond,Rick Porcello,batter,6
Mike Redmond,Sergio Santos,batter,3
Mike Rivera,Drew Storen,batter,2
Mike Rivera,Marcos Mateo,batter,1
Mike Rivera,Steven Jackson,batter,2
Mike Ryan,Brad Ziegler,batter,3
Mike Ryan,Brandon Morrow,batter,8
Mike Ryan,David Aardsma,batter,3
Mike Ryan,Jeff Niemann,batter,6
Mike Ryan,Luke Hochevar,batter,3
Mike Ryan,Sean White,batter,3
Mike Ryan,Vin Mazzaro,batter,6
Mike Ryan,Zack Greinke,batter,6
Mike Sweeney,Adam Russell,batter,3
Mike Sweeney,Aroldis Chapman,batter,3
Mike Sweeney,Barry Zito,batter,3
Mike Sweeney,Bobby Parnell,batter,3
Mike Sweeney,Brad Ziegler,batter,2
Mike Sweeney,Brett Anderson,batter,2
Mike Sweeney,Carlos Marmol,batter,2
Mike Sweeney,Carlos Monasterios,batter,3
Mike Sweeney,Cesar Ramos,batter,12
Mike Sweeney,Chris Ray,batter,2
Mike Sweeney,Clay Hensley,batter,2
Mike Sweeney,Clayton Kershaw,batter,3
Mike Sweeney,Clayton Richard,batter,15
Mike Sweeney,Dan Wheeler,batter,12
Mike Sweeney,Dave Bush,batter,6
Mike Sweeney,Gil Meche,batter,5
Mike Sweeney,Heath Bell,batter,6
Mike Sweeney,Hisanori Takahashi,batter,6
Mike Sweeney,J.A. Happ,batter,3
Mike Sweeney,James Shields,batter,15
Mike Sweeney,Jeremy Bonderman,batter,3
Mike Sweeney,Jerry Blevins,batter,3
Mike Sweeney,Joe Saunders,batter,9
Mike Sweeney,John Danks,batter,3
Mike Sweeney,Jonathan Broxton,batter,2
Mike Sweeney,Jonathan Sanchez,batter,2
Mike Sweeney,Kevin Gregg,batter,3
Mike Sweeney,Kevin Millwood,batter,14
Mike Sweeney,Kyle Farnsworth,batter,3
Mike Sweeney,Manny Acosta,batter,3
Mike Sweeney,Mat Latos,batter,5
Mike Sweeney,Matt Belisle,batter,1
Mike Sweeney,Matt Harrison,batter,4
Mike Sweeney,Nick Blackburn,batter,3
Mike Sweeney,Pedro Feliciano,batter,3
Mike Sweeney,Ricky Romero,batter,2
Mike Sweeney,Ron Mahay,batter,2
Mike Sweeney,Ronald Belisario,batter,3
Mike Sweeney,Ross Detwiler,batter,14
Mike Sweeney,Ryan Perry,batter,12
Mike Sweeney,Ryan Webb,batter,2
Mike Sweeney,Sergio Romo,batter,6
Mike Sweeney,Ted Lilly,batter,6
Mike Sweeney,Wade Davis,batter,3
Mike Sweeney,Wade LeBlanc,batter,15
Mike Zagurski,Brandon Phillips,pitcher,6
Mike Zagurski,Brian Mccann,pitcher,6
Mike Zagurski,Carlos Santana,pitcher,1
Mike Zagurski,Fred Lewis,pitcher,2
Mike Zagurski,Gaby Sanchez,pitcher,6
Mike Zagurski,Gregor Blanco,pitcher,6
Mike Zagurski,Jarrett Hoffpauir,pitcher,1
Mike Zagurski,Jason Heyward,pitcher,12
Mike Zagurski,Logan Morrison,pitcher,1
Mike Zagurski,Martin Prado,pitcher,6
Mike Zagurski,Omar Infante,pitcher,1
Mike Zagurski,Pedro Alvarez,pitcher,6
Mike Zagurski,Ryan Church,pitcher,6
Mike Zagurski,Ryan Doumit,pitcher,6
Mike Zagurski,Travis Hafner,pitcher,1
Mike Zagurski,Trevor Crowe,pitcher,6
Milton Bradley,Adam Russell,batter,3
Milton Bradley,Adam Wainwright,batter,6
Milton Bradley,Ben Sheets,batter,2
Milton Bradley,Blake Hawksworth,batter,2
Milton Bradley,Brad Bergesen,batter,6
Milton Bradley,Brad Thompson,batter,6
Milton Bradley,Brad Ziegler,batter,12
Milton Bradley,Brett Anderson,batter,6
Milton Bradley,Brett Cecil,batter,3
Milton Bradley,Bruce Chen,batter,2
Milton Bradley,C.J. Wilson,batter,5
Milton Bradley,CC Sabathia,batter,9
Milton Bradley,Cesar Ramos,batter,3
Milton Bradley,Chris Narveson,batter,6
Milton Bradley,Chris Ray,batter,3
Milton Bradley,Clayton Richard,batter,12
Milton Bradley,Colby Lewis,batter,2
Milton Bradley,Daniel Hudson,batter,3
Milton Bradley,Darren Oliver,batter,6
Milton Bradley,David Hernandez,batter,3
Milton Bradley,Dustin Nippert,batter,3
Milton Bradley,Ervin Santana,batter,3
Milton Bradley,Fernando Rodney,batter,3
Milton Bradley,Gio Gonzalez,batter,3
Milton Bradley,Hideki Okajima,batter,3
Milton Bradley,Jaime Garcia,batter,3
Milton Bradley,Jason Motte,batter,2
Milton Bradley,Javier Vazquez,batter,15
Milton Bradley,Jeff Suppan,batter,14
Milton Bradley,Jeremy Bonderman,batter,7
Milton Bradley,Jerry Blevins,batter,4
Milton Bradley,Jesse Crain,batter,3
Milton Bradley,Joe Saunders,batter,5
Milton Bradley,Joel Pineiro,batter,6
Milton Bradley,John Danks,batter,6
Milton Bradley,John Lackey,batter,2
Milton Bradley,Jon Lester,batter,9
Milton Bradley,Justin Duchscherer,batter,18
Milton Bradley,Justin Verlander,batter,19
Milton Bradley,Kevin Correia,batter,15
Milton Bradley,Kevin Gregg,batter,2
Milton Bradley,Kevin Slowey,batter,6
Milton Bradley,Kyle Farnsworth,batter,6
Milton Bradley,Luke Gregerson,batter,1
Milton Bradley,Matt Harrison,batter,3
Milton Bradley,Mike Adams,batter,2
Milton Bradley,Phil Hughes,batter,5
Milton Bradley,Ramon Pena,batter,3
Milton Bradley,Randy Wolf,batter,12
Milton Bradley,Robinson Tejeda,batter,2
Milton Bradley,Ryan Dempster,batter,2
Milton Bradley,Ryan Webb,batter,3
Milton Bradley,Scott Downs,batter,3
Milton Bradley,Scott Feldman,batter,3
Milton Bradley,Scott Kazmir,batter,3
Milton Bradley,Sean Marshall,batter,2
Milton Bradley,Wade LeBlanc,batter,3
Milton Bradley,Zack Greinke,batter,6
Mitch Atkins,Angel Sanchez,pitcher,1
Mitch Atkins,Blake Dewitt,pitcher,1
Mitch Atkins,Carlos Lee,pitcher,1
Mitch Atkins,Casey Blake,pitcher,6
Mitch Atkins,Chad Billingsley,pitcher,1
Mitch Atkins,Chris Heisey,pitcher,1
Mitch Atkins,Chris Johnson,pitcher,1
Mitch Atkins,Corey Hart,pitcher,6
Mitch Atkins,Craig Counsell,pitcher,6
Mitch Atkins,Drew Stubbs,pitcher,1
Mitch Atkins,Hunter Pence,pitcher,1
Mitch Atkins,Jason Castro,pitcher,1
Mitch Atkins,Jeff Keppinger,pitcher,1
Mitch Atkins,Joey Votto,pitcher,6
Mitch Atkins,Juan Francisco,pitcher,6
Mitch Atkins,Lance Berkman,pitcher,1
Mitch Atkins,Matt Kemp,pitcher,7
Mitch Atkins,Michael Bourn,pitcher,2
Mitch Atkins,Paul Janish,pitcher,1
Mitch Atkins,Rickie Weeks,pitcher,6
Mitch Atkins,Russell Martin,pitcher,8
Mitch Atkins,Ryan Hanigan,pitcher,1
Mitch Atkins,Vicente Padilla,pitcher,6
Mitch Atkins,Wandy Rodriguez,pitcher,1
Mitch Atkins,Xavier Paul,pitcher,1
Mitch Maier,A.J. Burnett,batter,4
Mitch Maier,Aaron Cook,batter,3
Mitch Maier,Aaron Laffey,batter,6
Mitch Maier,Alex Burnett,batter,3
Mitch Maier,Alfredo Figaro,batter,3
Mitch Maier,Anthony Slama,batter,2
Mitch Maier,Armando Galarraga,batter,3
Mitch Maier,Arthur Rhodes,batter,3
Mitch Maier,Blake Hawksworth,batter,2
Mitch Maier,Brad Bergesen,batter,15
Mitch Maier,Brett Anderson,batter,3
Mitch Maier,Brian Tallet,batter,3
Mitch Maier,Carl Pavano,batter,3
Mitch Maier,Casey Daigle,batter,3
Mitch Maier,Chad Cordero,batter,9
Mitch Maier,Chris Perez,batter,2
Mitch Maier,Chris Ray,batter,2
Mitch Maier,Cristhian Martinez,batter,3
Mitch Maier,Daisuke Matsuzaka,batter,2
Mitch Maier,Dan Haren,batter,2
Mitch Maier,Daniel Hudson,batter,3
Mitch Maier,David Huff,batter,3
Mitch Maier,David Pauley,batter,5
Mitch Maier,Dustin Moseley,batter,2
Mitch Maier,Dustin Nippert,batter,3
Mitch Maier,Edwin Jackson,batter,6
Mitch Maier,Erick Threets,batter,3
Mitch Maier,Ervin Santana,batter,3
Mitch Maier,Esmil Rogers,batter,6
Mitch Maier,Felipe Paulino,batter,10
Mitch Maier,Felix Hernandez,batter,3
Mitch Maier,Garrett Olson,batter,14
Mitch Maier,Gavin Floyd,batter,6
Mitch Maier,Gregory Infante,batter,3
Mitch Maier,Hideki Okajima,batter,12
Mitch Maier,Ian Snell,batter,11
Mitch Maier,J.J. Putz,batter,9
Mitch Maier,Jake Arrieta,batter,4
Mitch Maier,Jake McGee,batter,3
Mitch Maier,Jake Peavy,batter,3
Mitch Maier,Jake Westbrook,batter,2
Mitch Maier,Jason Berken,batter,6
Mitch Maier,Jeanmar Gomez,batter,24
Mitch Maier,Jeff Fulchino,batter,2
Mitch Maier,Jeff Marquez,batter,3
Mitch Maier,Jeff Niemann,batter,5
Mitch Maier,Jered Weaver,batter,3
Mitch Maier,Jeremy Bonderman,batter,14
Mitch Maier,Jeremy Hellickson,batter,3
Mitch Maier,Jerry Blevins,batter,6
Mitch Maier,Jesse Litsch,batter,3
Mitch Maier,Joaquin Benoit,batter,2
Mitch Maier,Joel Pineiro,batter,6
Mitch Maier,Jon Lester,batter,6
Mitch Maier,Jon Rauch,batter,3
Mitch Maier,Jose Mijares,batter,2
Mitch Maier,Josh Tomlin,batter,3
Mitch Maier,Justin Masterson,batter,3
Mitch Maier,Kerry Wood,batter,2
Mitch Maier,Kevin Millwood,batter,12
Mitch Maier,Kevin Slowey,batter,11
Mitch Maier,Kyle McClellan,batter,3
Mitch Maier,Lucas Harrell,batter,8
Mitch Maier,Manny Corpas,batter,3
Mitch Maier,Manny Delcarmen,batter,2
Mitch Maier,Mark Buehrle,batter,3
Mitch Maier,Matt Garza,batter,3
Mitch Maier,Matt Harrison,batter,2
Mitch Maier,Max Scherzer,batter,8
Mitch Maier,Michael Kirkman,batter,3
Mitch Maier,Mitch Talbot,batter,5
Mitch Maier,Phil Hughes,batter,2
Mitch Maier,Rafael Soriano,batter,5
Mitch Maier,Randy Flores,batter,3
Mitch Maier,Rich Harden,batter,9
Mitch Maier,Rick Porcello,batter,8
Mitch Maier,Roberto Hernandez,batter,12
Mitch Maier,Ross Wolf,batter,2
Mitch Maier,Ryan Perry,batter,2
Mitch Maier,Ryan Rowland-Smith,batter,12
Mitch Maier,Scott Baker,batter,12
Mitch Maier,Scott Feldman,batter,15
Mitch Maier,Sergio Santos,batter,2
Mitch Maier,Shawn Camp,batter,6
Mitch Maier,Tim Wakefield,batter,8
Mitch Maier,Tommy Hunter,batter,9
Mitch Maier,Tony Sipp,batter,14
Mitch Maier,Trevor Cahill,batter,12
Mitch Maier,Vin Mazzaro,batter,8
Mitch Maier,Wade Davis,batter,8
Mitch Moreland,Alfredo Simon,batter,3
Mitch Moreland,Armando Galarraga,batter,3
Mitch Moreland,Bobby Cassevah,batter,2
Mitch Moreland,Boone Logan,batter,4
Mitch Moreland,Brad Bergesen,batter,5
Mitch Moreland,Bryan Bullington,batter,14
Mitch Moreland,CC Sabathia,batter,3
Mitch Moreland,Carl Pavano,batter,6
Mitch Moreland,Chris Seddon,batter,5
Mitch Moreland,Daisuke Matsuzaka,batter,5
Mitch Moreland,Dan Cortes,batter,2
Mitch Moreland,David Robertson,batter,6
Mitch Moreland,Doug Fister,batter,3
Mitch Moreland,Ervin Santana,batter,7
Mitch Moreland,Felix Hernandez,batter,5
Mitch Moreland,Fernando Rodney,batter,2
Mitch Moreland,Francisco Rodriguez,batter,3
Mitch Moreland,Garrett Olson,batter,3
Mitch Moreland,Grant Balfour,batter,6
Mitch Moreland,Jake Arrieta,batter,12
Mitch Moreland,Jamey Wright,batter,6
Mitch Moreland,Jason Vargas,batter,2
Mitch Moreland,Javier Vazquez,batter,8
Mitch Moreland,Jered Weaver,batter,29
Mitch Moreland,Jeremy Bonderman,batter,5
Mitch Moreland,Jesse Carlson,batter,6
Mitch Moreland,Jesse Chavez,batter,12
Mitch Moreland,Joba Chamberlain,batter,5
Mitch Moreland,Jonathan Sanchez,batter,12
Mitch Moreland,Josh Beckett,batter,15
Mitch Moreland,Kerry Wood,batter,2
Mitch Moreland,Kevin Jepsen,batter,3
Mitch Moreland,Kyle Davies,batter,2
Mitch Moreland,Lance Cormier,batter,12
Mitch Moreland,Madison Bumgarner,batter,3
Mitch Moreland,Mariano Rivera,batter,6
Mitch Moreland,Matt Cain,batter,3
Mitch Moreland,Matt Garza,batter,6
Mitch Moreland,Michael Gonzalez,batter,6
Mitch Moreland,Mike Ekstrom,batter,1
Mitch Moreland,Nick Blackburn,batter,6
Mitch Moreland,Phil Hughes,batter,8
Mitch Moreland,Rafael Soriano,batter,6
Mitch Moreland,Rob Delaney,batter,2
Mitch Moreland,Ross Wolf,batter,15
Mitch Moreland,Shaun Marcum,batter,2
Mitch Moreland,Shawn Camp,batter,6
Mitch Moreland,Tim Lincecum,batter,14
Mitch Moreland,Trevor Cahill,batter,12
Mitch Moreland,Vin Mazzaro,batter,6
Mitch Stetter,Jason Giambi,pitcher,1
Mitch Stetter,Jayson Werth,pitcher,2
Mitch Stetter,Joe Mauer,pitcher,1
Mitch Stetter,Kelly Johnson,pitcher,1
Mitch Stetter,Nate Mclouth,pitcher,1
Mitch Stetter,Raul Ibanez,pitcher,12
Mitch Stetter,Ryan Howard,pitcher,7
Mitch Stetter,Todd Helton,pitcher,1
Mitch Stetter,Wilson Valdez,pitcher,1
Mitch Talbot,A. j. Pierzynski,pitcher,7
Mitch Talbot,Aaron Hill,pitcher,2
Mitch Talbot,Adam Everett,pitcher,2
Mitch Talbot,Adam Jones,pitcher,8
Mitch Talbot,Adam Lind,pitcher,2
Mitch Talbot,Adrian Beltre,pitcher,2
Mitch Talbot,Alberto Callaspo,pitcher,1
Mitch Talbot,Alex Avila,pitcher,13
Mitch Talbot,Alex Gonzalez,pitcher,1
Mitch Talbot,Alex Gordon,pitcher,6
Mitch Talbot,Alex Rios,pitcher,7
Mitch Talbot,Alex Rodriguez,pitcher,6
Mitch Talbot,Alexei Ramírez,pitcher,15
Mitch Talbot,Alexi Casilla,pitcher,3
Mitch Talbot,Andres Blanco,pitcher,1
Mitch Talbot,Andruw Jones,pitcher,16
Mitch Talbot,Angel Pagan,pitcher,6
Mitch Talbot,Austin Jackson,pitcher,12
Mitch Talbot,B. j. Upton,pitcher,7
Mitch Talbot,Ben Zobrist,pitcher,2
Mitch Talbot,Bill Hall,pitcher,7
Mitch Talbot,Billy Butler,pitcher,1
Mitch Talbot,Bobby Abreu,pitcher,2
Mitch Talbot,Brandon Inge,pitcher,23
Mitch Talbot,Brandon Phillips,pitcher,2
Mitch Talbot,Brandon Wood,pitcher,1
Mitch Talbot,Brendan Harris,pitcher,3
Mitch Talbot,Brennan Boesch,pitcher,7
Mitch Talbot,Brian Schneider,pitcher,4
Mitch Talbot,Bronson Arroyo,pitcher,6
Mitch Talbot,Carl Crawford,pitcher,13
Mitch Talbot,Carlos Guillen,pitcher,2
Mitch Talbot,Carlos Pena,pitcher,6
Mitch Talbot,Carlos Quentin,pitcher,11
Mitch Talbot,Casey Kotchman,pitcher,9
Mitch Talbot,Cesar Izturis,pitcher,2
Mitch Talbot,Chase Utley,pitcher,7
Mitch Talbot,Chone Figgins,pitcher,8
Mitch Talbot,Chris Carter,pitcher,2
Mitch Talbot,Cliff Pennington,pitcher,15
Mitch Talbot,Coco Crisp,pitcher,10
Mitch Talbot,Corey Patterson,pitcher,4
Mitch Talbot,Corky Miller,pitcher,2
Mitch Talbot,Curtis Granderson,pitcher,13
Mitch Talbot,Danny Worth,pitcher,1
Mitch Talbot,Daric Barton,pitcher,2
Mitch Talbot,David Dejesus,pitcher,7
Mitch Talbot,David Murphy,pitcher,2
Mitch Talbot,David Ortiz,pitcher,2
Mitch Talbot,David Wright,pitcher,2
Mitch Talbot,Denard Span,pitcher,8
Mitch Talbot,Derek Jeter,pitcher,2
Mitch Talbot,Don Kelly,pitcher,4
Mitch Talbot,Drew Butera,pitcher,1
Mitch Talbot,Drew Stubbs,pitcher,7
Mitch Talbot,Dustin Pedroia,pitcher,1
Mitch Talbot,Elvis Andrus,pitcher,2
Mitch Talbot,Erick Aybar,pitcher,2
Mitch Talbot,Evan Longoria,pitcher,8
Mitch Talbot,Francisco Cervelli,pitcher,4
Mitch Talbot,Franklin Gutierrez,pitcher,7
Mitch Talbot,Fred Lewis,pitcher,9
Mitch Talbot,Gabe Gross,pitcher,4
Mitch Talbot,Garrett Atkins,pitcher,7
Mitch Talbot,Gerald Laird,pitcher,2
Mitch Talbot,Gordon Beckham,pitcher,8
Mitch Talbot,Gregor Blanco,pitcher,6
Mitch Talbot,Hideki Matsui,pitcher,1
Mitch Talbot,Howie Kendrick,pitcher,2
Mitch Talbot,Ichiro Suzuki,pitcher,8
Mitch Talbot,Ike Davis,pitcher,6
Mitch Talbot,Jack Cust,pitcher,7
Mitch Talbot,Jamie Moyer,pitcher,7
Mitch Talbot,Jarrod Dyson,pitcher,9
Mitch Talbot,Jason Bay,pitcher,6
Mitch Talbot,Jason Kendall,pitcher,9
Mitch Talbot,Jason Kubel,pitcher,7
Mitch Talbot,Jay Bruce,pitcher,8
Mitch Talbot,Jayson Nix,pitcher,12
Mitch Talbot,Jayson Werth,pitcher,1
Mitch Talbot,Jeff Francoeur,pitcher,2
Mitch Talbot,Jhonny Peralta,pitcher,2
Mitch Talbot,Jim Thome,pitcher,2
Mitch Talbot,Jimmy Rollins,pitcher,3
Mitch Talbot,Joey Votto,pitcher,1
Mitch Talbot,John Buck,pitcher,8
Mitch Talbot,Johnny Damon,pitcher,10
Mitch Talbot,Jonny Gomes,pitcher,3
Mitch Talbot,Jose Bautista,pitcher,13
Mitch Talbot,Jose Guillen,pitcher,3
Mitch Talbot,Jose Lopez,pitcher,6
Mitch Talbot,Jose Reyes,pitcher,3
Mitch Talbot,Josh Bard,pitcher,14
Mitch Talbot,Josh Hamilton,pitcher,2
Mitch Talbot,Josh Wilson,pitcher,3
Mitch Talbot,Juan Miranda,pitcher,3
Mitch Talbot,Juan Pierre,pitcher,25
Mitch Talbot,Juan Rivera,pitcher,8
Mitch Talbot,Julio Borbon,pitcher,1
Mitch Talbot,Justin Smoak,pitcher,13
Mitch Talbot,Kelly Shoppach,pitcher,1
Mitch Talbot,Kendrys Morales,pitcher,2
Mitch Talbot,Kevin Kouzmanoff,pitcher,15
Mitch Talbot,Kevin Youkilis,pitcher,2
Mitch Talbot,Kila Ka'aihue,pitcher,5
Mitch Talbot,Kurt Suzuki,pitcher,5
Mitch Talbot,Lucas May,pitcher,2
Mitch Talbot,Luke Scott,pitcher,2
Mitch Talbot,Lyle Overbay,pitcher,5
Mitch Talbot,Magglio Ordonez,pitcher,9
Mitch Talbot,Marco Scutaro,pitcher,6
Mitch Talbot,Mark Ellis,pitcher,8
Mitch Talbot,Mark Kotsay,pitcher,11
Mitch Talbot,Mark Teahen,pitcher,10
Mitch Talbot,Mark Teixeira,pitcher,5
Mitch Talbot,Matt Treanor,pitcher,7
Mitch Talbot,Matt Tuiasosopo,pitcher,3
Mitch Talbot,Matt Wieters,pitcher,8
Mitch Talbot,Matthew Joyce,pitcher,7
Mitch Talbot,Micah Owings,pitcher,6
Mitch Talbot,Michael Cuddyer,pitcher,2
Mitch Talbot,Michael Saunders,pitcher,8
Mitch Talbot,Michael Young,pitcher,6
Mitch Talbot,Miguel Cabrera,pitcher,19
Mitch Talbot,Miguel Tejada,pitcher,3
Mitch Talbot,Mike Aviles,pitcher,5
Mitch Talbot,Mike Napoli,pitcher,3
Mitch Talbot,Mitch Maier,pitcher,4
Mitch Talbot,Nelson Cruz,pitcher,4
Mitch Talbot,Nick Markakis,pitcher,2
Mitch Talbot,Nick Swisher,pitcher,8
Mitch Talbot,Omar Vizquel,pitcher,7
Mitch Talbot,Orlando Cabrera,pitcher,2
Mitch Talbot,Orlando Hudson,pitcher,7
Mitch Talbot,Paul Konerko,pitcher,9
Mitch Talbot,Placido Polanco,pitcher,2
Mitch Talbot,Rajai Davis,pitcher,2
Mitch Talbot,Ramon Castro,pitcher,8
Mitch Talbot,Ramon Santiago,pitcher,2
Mitch Talbot,Raul Ibanez,pitcher,7
Mitch Talbot,Robinson Cano,pitcher,2
Mitch Talbot,Rod Barajas,pitcher,2
Mitch Talbot,Ruben Tejada,pitcher,1
Mitch Talbot,Russell Branyan,pitcher,8
Mitch Talbot,Ryan Howard,pitcher,1
