winner,loser,who_won,score
Eric O'Flaherty,Nick Markakis,pitcher,1
Eric O'Flaherty,Nick Swisher,pitcher,1
Eric O'Flaherty,Nyjer Morgan,pitcher,8
Eric O'Flaherty,Pablo Sandoval,pitcher,1
Eric O'Flaherty,Paul Bako,pitcher,1
Eric O'Flaherty,Pedro Feliz,pitcher,7
Eric O'Flaherty,Pete Orr,pitcher,1
Eric O'Flaherty,Prince Fielder,pitcher,7
Eric O'Flaherty,Ramon Castro,pitcher,2
Eric O'Flaherty,Ramon Hernandez,pitcher,1
Eric O'Flaherty,Robinson Cano,pitcher,2
Eric O'Flaherty,Ross Gload,pitcher,1
Eric O'Flaherty,Rusty Ryal,pitcher,1
Eric O'Flaherty,Ryan Church,pitcher,7
Eric O'Flaherty,Ryan Howard,pitcher,7
Eric O'Flaherty,Ryan Spilborghs,pitcher,6
Eric O'Flaherty,Ryan Zimmerman,pitcher,8
Eric O'Flaherty,Shane Victorino,pitcher,7
Eric O'Flaherty,Skip Schumaker,pitcher,1
Eric O'Flaherty,Stephen Drew,pitcher,7
Eric O'Flaherty,Todd Helton,pitcher,12
Eric O'Flaherty,Tony Gwynn,pitcher,2
Eric O'Flaherty,Travis Ishikawa,pitcher,3
Eric O'Flaherty,Troy Tulowitzki,pitcher,1
Eric O'Flaherty,Wes Helms,pitcher,6
Eric O'Flaherty,Will Venable,pitcher,3
Eric O'Flaherty,Willie Harris,pitcher,1
Eric O'Flaherty,Yovani Gallardo,pitcher,2
Eric Patterson,Armando Gabino,batter,2
Eric Patterson,Bob Keppel,batter,9
Eric Patterson,Brandon Morrow,batter,2
Eric Patterson,Bruce Chen,batter,2
Eric Patterson,C.J. Wilson,batter,2
Eric Patterson,Darren O'Day,batter,3
Eric Patterson,Darren Oliver,batter,2
Eric Patterson,Doug Fister,batter,3
Eric Patterson,Dustin Nippert,batter,2
Eric Patterson,Felix Hernandez,batter,11
Eric Patterson,Francisco Liriano,batter,3
Eric Patterson,Guillermo Moscoso,batter,3
Eric Patterson,Ian Snell,batter,2
Eric Patterson,Jason Bulger,batter,12
Eric Patterson,Jeff Manship,batter,2
Eric Patterson,Jered Weaver,batter,5
Eric Patterson,Joe Saunders,batter,9
Eric Patterson,John Lackey,batter,8
Eric Patterson,Josh Beckett,batter,3
Eric Patterson,Justin Masterson,batter,6
Eric Patterson,Kevin Millwood,batter,2
Eric Patterson,Matt Palmer,batter,2
Eric Patterson,Phil Coke,batter,3
Eric Patterson,Ron Mahay,batter,3
Eric Patterson,Scott Feldman,batter,5
Eric Patterson,Scott Richmond,batter,3
Eric Patterson,Tommy Hunter,batter,12
Eric Patterson,Vicente Padilla,batter,3
Eric Patterson,Warner Madrigal,batter,3
Eric Patterson,Willie Eyre,batter,6
Eric Patterson,Yasuhiko Yabuta,batter,6
Eric Stults,Aaron Cook,batter,4
Eric Stults,Aaron Cook,pitcher,12
Eric Stults,Aaron Rowand,pitcher,16
Eric Stults,Adam Laroche,pitcher,3
Eric Stults,Alfonso Soriano,pitcher,7
Eric Stults,Barry Zito,pitcher,7
Eric Stults,Bengie Molina,pitcher,18
Eric Stults,Bobby Scales,pitcher,6
Eric Stults,Brad Hawpe,pitcher,3
Eric Stults,Brian Mccann,pitcher,1
Eric Stults,Chris Coghlan,pitcher,7
Eric Stults,Chris Iannetta,pitcher,1
Eric Stults,Chris Snyder,pitcher,6
Eric Stults,Chris Volstad,pitcher,12
Eric Stults,Chris Young,pitcher,20
Eric Stults,Cody Ross,pitcher,1
Eric Stults,Conor Jackson,pitcher,4
Eric Stults,Dan Uggla,pitcher,2
Eric Stults,Derrek Lee,pitcher,1
Eric Stults,Dexter Fowler,pitcher,3
Eric Stults,Doug Davis,pitcher,8
Eric Stults,Edgar Renteria,pitcher,2
Eric Stults,Emilio Bonifacio,pitcher,2
Eric Stults,Emmanuel Burriss,pitcher,2
Eric Stults,Eric Byrnes,pitcher,3
Eric Stults,Eugenio Velez,pitcher,1
Eric Stults,Felipe Lopez,pitcher,10
Eric Stults,Fred Lewis,pitcher,11
Eric Stults,Garret Anderson,pitcher,13
Eric Stults,Garrett Atkins,pitcher,4
Eric Stults,Geovany Soto,pitcher,2
Eric Stults,Hanley Ramirez,pitcher,12
Eric Stults,Ian Stewart,pitcher,8
Eric Stults,Jonathan Sanchez,pitcher,1
Eric Stults,Jorge Cantu,pitcher,3
Eric Stults,Jorge De La Rosa,batter,2
Eric Stults,Josh Wilson,pitcher,1
Eric Stults,Juan Uribe,pitcher,3
Eric Stults,Justin Upton,pitcher,7
Eric Stults,Kelly Johnson,pitcher,1
Eric Stults,Mark Reynolds,pitcher,5
Eric Stults,Martin Prado,pitcher,2
Eric Stults,Matt Murton,pitcher,1
Eric Stults,Nate Schierholtz,pitcher,7
Eric Stults,Osiris Matos,batter,3
Eric Stults,Pablo Sandoval,pitcher,3
Eric Stults,Randy Winn,pitcher,7
Eric Stults,Rich Aurilia,pitcher,12
Eric Stults,Ronny Paulino,pitcher,1
Eric Stults,Ryan Church,pitcher,3
Eric Stults,Ryan Dempster,pitcher,1
Eric Stults,Ryan Roberts,pitcher,6
Eric Stults,Ryan Spilborghs,pitcher,2
Eric Stults,Ryan Theriot,pitcher,6
Eric Stults,Stephen Drew,pitcher,1
Eric Stults,Todd Helton,pitcher,3
Eric Stults,Tony Clark,pitcher,6
Eric Stults,Troy Tulowitzki,pitcher,6
Eric Stults,Yorvit Torrealba,pitcher,7
Eric Stults,Yunel Escobar,pitcher,6
Eric Stults,Yusmeiro Petit,pitcher,1
Eric Young,Arthur Rhodes,batter,3
Eric Young,Barry Zito,batter,3
Eric Young,Bronson Arroyo,batter,3
Eric Young,Chris Carpenter,batter,2
Eric Young,Chris Smith,batter,3
Eric Young,Clayton Kershaw,batter,3
Eric Young,Esmerling Vasquez,batter,2
Eric Young,Kip Wells,batter,8
Eric Young,Luis Perdomo,batter,3
Eric Young,Matt Maloney,batter,6
Eric Young,Pedro Viola,batter,12
Eric Young,Randy Wolf,batter,6
Eric Young,Tim Lincecum,batter,8
Erick Aybar,A.J. Burnett,batter,11
Erick Aybar,Alfredo Aceves,batter,6
Erick Aybar,Andy Pettitte,batter,21
Erick Aybar,Anthony Swarzak,batter,9
Erick Aybar,Armando Galarraga,batter,3
Erick Aybar,Barry Zito,batter,15
Erick Aybar,Billy Buckner,batter,3
Erick Aybar,Blaine Boyer,batter,1
Erick Aybar,Bob Keppel,batter,5
Erick Aybar,Brad Penny,batter,9
Erick Aybar,Brad Ziegler,batter,9
Erick Aybar,Brandon Lyon,batter,3
Erick Aybar,Brandon Morrow,batter,3
Erick Aybar,Brett Tomko,batter,3
Erick Aybar,Brian Bannister,batter,3
Erick Aybar,Brian Bruney,batter,12
Erick Aybar,Brian Duensing,batter,5
Erick Aybar,Brian Matusz,batter,6
Erick Aybar,Brian Shouse,batter,1
Erick Aybar,Brian Tallet,batter,3
Erick Aybar,Bruce Chen,batter,9
Erick Aybar,CC Sabathia,batter,3
Erick Aybar,Carl Pavano,batter,3
Erick Aybar,Carlos Silva,batter,6
Erick Aybar,Casey Janssen,batter,6
Erick Aybar,Chad Billingsley,batter,6
Erick Aybar,Chad Gaudin,batter,6
Erick Aybar,Chris Young,batter,2
Erick Aybar,Clayton Kershaw,batter,2
Erick Aybar,Craig Breslow,batter,3
Erick Aybar,D.J. Carrasco,batter,3
Erick Aybar,Daisuke Matsuzaka,batter,3
Erick Aybar,Dallas Braden,batter,12
Erick Aybar,Damaso Marte,batter,3
Erick Aybar,Dana Eveland,batter,6
Erick Aybar,Daniel Bard,batter,3
Erick Aybar,David Hernandez,batter,6
Erick Aybar,David Huff,batter,9
Erick Aybar,David Robertson,batter,9
Erick Aybar,Denny Stark,batter,3
Erick Aybar,Derek Holland,batter,27
Erick Aybar,Doug Davis,batter,3
Erick Aybar,Doug Mathis,batter,4
Erick Aybar,Dustin Nippert,batter,6
Erick Aybar,Eddie Guardado,batter,12
Erick Aybar,Edgar Gonzalez,batter,6
Erick Aybar,Edwar Ramirez,batter,3
Erick Aybar,Edwin Jackson,batter,3
Erick Aybar,Erik Bedard,batter,6
Erick Aybar,Esmerling Vasquez,batter,2
Erick Aybar,Felix Hernandez,batter,6
Erick Aybar,Francisco Liriano,batter,5
Erick Aybar,Garrett Olson,batter,4
Erick Aybar,Gavin Floyd,batter,3
Erick Aybar,Gio Gonzalez,batter,9
Erick Aybar,Glen Perkins,batter,8
Erick Aybar,Grant Balfour,batter,3
Erick Aybar,Greg Burke,batter,3
Erick Aybar,Guillermo Mota,batter,2
Erick Aybar,Hideki Okajima,batter,3
Erick Aybar,Ian Snell,batter,2
Erick Aybar,James Shields,batter,3
Erick Aybar,Jamey Wright,batter,6
Erick Aybar,Jarrod Washburn,batter,6
Erick Aybar,Jason Jennings,batter,2
Erick Aybar,Jason Marquis,batter,3
Erick Aybar,Jason Vargas,batter,3
Erick Aybar,Jeff Bennett,batter,2
Erick Aybar,Jeff Gray,batter,3
Erick Aybar,Jeff Niemann,batter,3
Erick Aybar,Jeremy Guthrie,batter,9
Erick Aybar,Jeremy Sowers,batter,3
Erick Aybar,Jerry Blevins,batter,3
Erick Aybar,Jesse Carlson,batter,3
Erick Aybar,Jesse Crain,batter,6
Erick Aybar,Joba Chamberlain,batter,9
Erick Aybar,Joe Thatcher,batter,1
Erick Aybar,Joel Zumaya,batter,6
Erick Aybar,John Danks,batter,6
Erick Aybar,Jon Lester,batter,6
Erick Aybar,Jon Meloan,batter,5
Erick Aybar,Jonathan Papelbon,batter,9
Erick Aybar,Jose Contreras,batter,2
Erick Aybar,Josh Beckett,batter,15
Erick Aybar,Josh Fogg,batter,2
Erick Aybar,Josh Geer,batter,3
Erick Aybar,Juan Cruz,batter,9
Erick Aybar,Juan Rincon,batter,2
Erick Aybar,Justin Masterson,batter,2
Erick Aybar,Justin Verlander,batter,14
Erick Aybar,Kevin Millwood,batter,15
Erick Aybar,Kevin Slowey,batter,3
Erick Aybar,Kyle Davies,batter,8
Erick Aybar,Luke Hochevar,batter,18
Erick Aybar,Mark Melancon,batter,3
Erick Aybar,Matt Albers,batter,9
Erick Aybar,Matt Garza,batter,3
Erick Aybar,Matt Guerrier,batter,3
Erick Aybar,Matt Thornton,batter,5
Erick Aybar,Max Scherzer,batter,3
Erick Aybar,Michael Wuertz,batter,6
Erick Aybar,Miguel Batista,batter,6
Erick Aybar,Nick Blackburn,batter,3
Erick Aybar,Paul Byrd,batter,6
Erick Aybar,Randy Choate,batter,3
Erick Aybar,Randy Williams,batter,12
Erick Aybar,Randy Wolf,batter,3
Erick Aybar,Rich Hill,batter,3
Erick Aybar,Ricky Romero,batter,3
Erick Aybar,Roberto Hernandez,batter,6
Erick Aybar,Robinson Tejeda,batter,2
Erick Aybar,Roman Colon,batter,6
Erick Aybar,Ronald Belisario,batter,2
Erick Aybar,Roy Halladay,batter,2
Erick Aybar,Russ Springer,batter,3
Erick Aybar,Ryan Perry,batter,3
Erick Aybar,Ryan Rowland-Smith,batter,11
Erick Aybar,Scott Baker,batter,8
Erick Aybar,Scott Feldman,batter,9
Erick Aybar,Scott Richmond,batter,9
Erick Aybar,Shawn Kelley,batter,3
Erick Aybar,Sidney Ponson,batter,8
Erick Aybar,Tim Lincecum,batter,3
Erick Aybar,Tim Wakefield,batter,3
Erick Aybar,Tommy Hunter,batter,2
Erick Aybar,Trevor Cahill,batter,5
Erick Aybar,Ubaldo Jimenez,batter,3
Erick Aybar,Vicente Padilla,batter,11
Erick Aybar,Victor Marte,batter,3
Erick Aybar,Vin Mazzaro,batter,3
Erick Aybar,Yasuhiko Yabuta,batter,3
Erick Aybar,Zach Miner,batter,3
Erick Aybar,Zack Greinke,batter,17
Erik Bedard,A. j. Pierzynski,pitcher,1
Erik Bedard,Adam Jones,pitcher,13
Erik Bedard,Adam Kennedy,pitcher,13
Erik Bedard,Alexi Casilla,pitcher,16
Erik Bedard,Andruw Jones,pitcher,3
Erik Bedard,Asdrubal Cabrera,pitcher,9
Erik Bedard,Aubrey Huff,pitcher,20
Erik Bedard,Ben Francisco,pitcher,6
Erik Bedard,Bobby Abreu,pitcher,8
Erik Bedard,Bobby Crosby,pitcher,2
Erik Bedard,Brandon Inge,pitcher,7
Erik Bedard,Brendan Harris,pitcher,7
Erik Bedard,Brent Lillibridge,pitcher,7
Erik Bedard,Brian Anderson,pitcher,1
Erik Bedard,Brian Roberts,pitcher,8
Erik Bedard,Carlos Gomez,pitcher,7
Erik Bedard,Carlos Guillen,pitcher,8
Erik Bedard,Carlos Quentin,pitcher,1
Erik Bedard,Cesar Izturis,pitcher,8
Erik Bedard,Chone Figgins,pitcher,20
Erik Bedard,Chris Davis,pitcher,18
Erik Bedard,Chris Gimenez,pitcher,1
Erik Bedard,Curtis Granderson,pitcher,1
Erik Bedard,Delmon Young,pitcher,7
Erik Bedard,Denard Span,pitcher,10
Erik Bedard,Elvis Andrus,pitcher,15
Erik Bedard,Eric Chavez,pitcher,13
Erik Bedard,Erick Aybar,pitcher,3
Erik Bedard,Gary Matthews,pitcher,9
Erik Bedard,Gerald Laird,pitcher,1
Erik Bedard,Grady Sizemore,pitcher,6
Erik Bedard,Hank Blalock,pitcher,14
Erik Bedard,Howie Kendrick,pitcher,14
Erik Bedard,Ian Kinsler,pitcher,10
Erik Bedard,Jack Cust,pitcher,12
Erik Bedard,Jack Hannahan,pitcher,1
Erik Bedard,Jarrod Saltalamacchia,pitcher,7
Erik Bedard,Jason Giambi,pitcher,16
Erik Bedard,Jason Kubel,pitcher,2
Erik Bedard,Jermaine Dye,pitcher,8
Erik Bedard,Jhonny Peralta,pitcher,6
Erik Bedard,Joe Crede,pitcher,13
Erik Bedard,Joe Mauer,pitcher,3
Erik Bedard,Jose Morales,pitcher,12
Erik Bedard,Josh Fields,pitcher,1
Erik Bedard,Josh Hamilton,pitcher,1
Erik Bedard,Justin Morneau,pitcher,11
Erik Bedard,Kelly Shoppach,pitcher,7
Erik Bedard,Kendrys Morales,pitcher,15
Erik Bedard,Kurt Suzuki,pitcher,5
Erik Bedard,Luis Valbuena,pitcher,7
Erik Bedard,Luke Scott,pitcher,1
Erik Bedard,Magglio Ordonez,pitcher,1
Erik Bedard,Marcus Thames,pitcher,13
Erik Bedard,Mark Ellis,pitcher,3
Erik Bedard,Marlon Byrd,pitcher,10
Erik Bedard,Matt Holliday,pitcher,9
Erik Bedard,Matt Tolbert,pitcher,8
Erik Bedard,Matt Wieters,pitcher,7
Erik Bedard,Melvin Mora,pitcher,9
Erik Bedard,Michael Cuddyer,pitcher,25
Erik Bedard,Michael Young,pitcher,3
Erik Bedard,Miguel Cabrera,pitcher,12
Erik Bedard,Mike Napoli,pitcher,2
Erik Bedard,Mike Redmond,pitcher,2
Erik Bedard,Nelson Cruz,pitcher,15
Erik Bedard,Nick Markakis,pitcher,8
Erik Bedard,Nick Punto,pitcher,1
Erik Bedard,Nolan Reimold,pitcher,18
Erik Bedard,Orlando Cabrera,pitcher,11
Erik Bedard,Paul Konerko,pitcher,2
Erik Bedard,Placido Polanco,pitcher,2
Erik Bedard,Rajai Davis,pitcher,15
Erik Bedard,Ramon Santiago,pitcher,13
Erik Bedard,Robb Quinlan,pitcher,13
Erik Bedard,Robert Andino,pitcher,6
Erik Bedard,Ryan Garko,pitcher,18
Erik Bedard,Ryan Sweeney,pitcher,5
Erik Bedard,Shin-soo Choo,pitcher,14
Erik Bedard,Taylor Teagarden,pitcher,2
Erik Bedard,Torii Hunter,pitcher,11
Erik Bedard,Travis Hafner,pitcher,6
Erik Bedard,Ty Wigginton,pitcher,9
Erik Bedard,Victor Martinez,pitcher,3
Erik Bedard,Wilson Betemit,pitcher,7
Ernesto Frieri,Andres Torres,pitcher,1
Ernesto Frieri,Buster Posey,pitcher,1
Ernesto Frieri,Chris Young,pitcher,1
Ernesto Frieri,Eugenio Velez,pitcher,1
Ernesto Frieri,Gerardo Parra,pitcher,6
Ernesto Frieri,Stephen Drew,pitcher,6
Ervin Santana,A. j. Pierzynski,pitcher,4
Ervin Santana,Aaron Hill,pitcher,3
Ervin Santana,Adam Everett,pitcher,7
Ervin Santana,Adam Jones,pitcher,6
Ervin Santana,Adam Kennedy,pitcher,12
Ervin Santana,Adam Lind,pitcher,1
Ervin Santana,Adrian Beltre,pitcher,7
Ervin Santana,Alberto Callaspo,pitcher,5
Ervin Santana,Alex Gonzalez,pitcher,2
Ervin Santana,Alex Gordon,pitcher,1
Ervin Santana,Alex Rios,pitcher,8
Ervin Santana,Alex Rodriguez,pitcher,19
Ervin Santana,Alexei Ramírez,pitcher,2
Ervin Santana,Alexi Casilla,pitcher,3
Ervin Santana,Aubrey Huff,pitcher,1
Ervin Santana,B. j. Upton,pitcher,12
Ervin Santana,Ben Zobrist,pitcher,20
Ervin Santana,Billy Butler,pitcher,13
Ervin Santana,Brandon Inge,pitcher,8
Ervin Santana,Brayan Pena,pitcher,2
Ervin Santana,Brett Gardner,pitcher,3
Ervin Santana,Brian Buscher,pitcher,6
Ervin Santana,Brian Roberts,pitcher,14
Ervin Santana,Carl Crawford,pitcher,11
Ervin Santana,Carlos Gomez,pitcher,15
Ervin Santana,Carlos Pena,pitcher,4
Ervin Santana,Carlos Quentin,pitcher,6
Ervin Santana,Chris Davis,pitcher,4
Ervin Santana,Chris Getz,pitcher,3
Ervin Santana,Clete Thomas,pitcher,8
Ervin Santana,Cliff Pennington,pitcher,13
Ervin Santana,Curtis Granderson,pitcher,2
Ervin Santana,Daric Barton,pitcher,12
Ervin Santana,David Dejesus,pitcher,8
Ervin Santana,David Murphy,pitcher,10
Ervin Santana,David Ortiz,pitcher,20
Ervin Santana,Denard Span,pitcher,4
Ervin Santana,Derek Jeter,pitcher,16
Ervin Santana,Dioner Navarro,pitcher,1
Ervin Santana,Dustin Pedroia,pitcher,3
Ervin Santana,Elvis Andrus,pitcher,9
Ervin Santana,Endy Chavez,pitcher,4
Ervin Santana,Eric Patterson,pitcher,6
Ervin Santana,Esteban German,pitcher,1
Ervin Santana,Evan Longoria,pitcher,8
Ervin Santana,Felix Pie,pitcher,7
Ervin Santana,Francisco Cervelli,pitcher,6
Ervin Santana,Franklin Gutierrez,pitcher,21
Ervin Santana,Gerald Laird,pitcher,7
Ervin Santana,Gordon Beckham,pitcher,8
Ervin Santana,Gregg Zaun,pitcher,2
Ervin Santana,Guillermo Quiroz,pitcher,2
Ervin Santana,Hank Blalock,pitcher,3
Ervin Santana,Hideki Matsui,pitcher,2
Ervin Santana,Ian Kinsler,pitcher,3
Ervin Santana,Ichiro Suzuki,pitcher,4
Ervin Santana,Ivan Rodriguez,pitcher,3
Ervin Santana,J. d. Drew,pitcher,9
Ervin Santana,Jack Cust,pitcher,24
Ervin Santana,Jack Wilson,pitcher,3
Ervin Santana,Jacoby Ellsbury,pitcher,9
Ervin Santana,Jason Bartlett,pitcher,19
Ervin Santana,Jason Bay,pitcher,8
Ervin Santana,Jason Giambi,pitcher,3
Ervin Santana,Jason Kubel,pitcher,20
Ervin Santana,Jason Varitek,pitcher,16
Ervin Santana,Jayson Nix,pitcher,6
Ervin Santana,Jeff Bailey,pitcher,1
Ervin Santana,Jeff Larish,pitcher,9
Ervin Santana,Jermaine Dye,pitcher,6
Ervin Santana,Jim Thome,pitcher,7
Ervin Santana,Joe Crede,pitcher,2
Ervin Santana,Joe Mauer,pitcher,1
Ervin Santana,Johnny Damon,pitcher,9
Ervin Santana,Jorge Posada,pitcher,15
Ervin Santana,Jose Bautista,pitcher,1
Ervin Santana,Jose Guillen,pitcher,1
Ervin Santana,Jose Lopez,pitcher,12
Ervin Santana,Josh Anderson,pitcher,3
Ervin Santana,Josh Fields,pitcher,6
Ervin Santana,Josh Hamilton,pitcher,8
Ervin Santana,Julio Borbon,pitcher,3
Ervin Santana,Justin Morneau,pitcher,8
Ervin Santana,Ken Griffey,pitcher,8
Ervin Santana,Kenji Johjima,pitcher,5
Ervin Santana,Kurt Suzuki,pitcher,5
Ervin Santana,Luke Scott,pitcher,8
Ervin Santana,Lyle Overbay,pitcher,7
Ervin Santana,Magglio Ordonez,pitcher,7
Ervin Santana,Marco Scutaro,pitcher,1
Ervin Santana,Mark Ellis,pitcher,5
Ervin Santana,Mark Kotsay,pitcher,2
Ervin Santana,Mark Teahen,pitcher,15
Ervin Santana,Mark Teixeira,pitcher,2
Ervin Santana,Marlon Byrd,pitcher,17
Ervin Santana,Matt Holliday,pitcher,2
Ervin Santana,Matt Wieters,pitcher,10
Ervin Santana,Melky Cabrera,pitcher,7
Ervin Santana,Melvin Mora,pitcher,16
Ervin Santana,Michael Cuddyer,pitcher,18
Ervin Santana,Michael Saunders,pitcher,7
Ervin Santana,Michael Young,pitcher,7
Ervin Santana,Miguel Olivo,pitcher,14
Ervin Santana,Mike Carp,pitcher,4
Ervin Santana,Mike Jacobs,pitcher,7
Ervin Santana,Mike Lowell,pitcher,10
Ervin Santana,Mike Sweeney,pitcher,1
Ervin Santana,Mitch Maier,pitcher,7
Ervin Santana,Nick Markakis,pitcher,1
Ervin Santana,Nick Punto,pitcher,3
Ervin Santana,Nick Swisher,pitcher,8
Ervin Santana,Nolan Reimold,pitcher,7
Ervin Santana,Omar Vizquel,pitcher,2
Ervin Santana,Orlando Cabrera,pitcher,2
Ervin Santana,Pat Burrell,pitcher,3
Ervin Santana,Paul Konerko,pitcher,2
Ervin Santana,Placido Polanco,pitcher,9
Ervin Santana,Rajai Davis,pitcher,14
Ervin Santana,Ramon Castro,pitcher,13
Ervin Santana,Randy Ruiz,pitcher,7
Ervin Santana,Reid Brignac,pitcher,1
Ervin Santana,Robert Andino,pitcher,7
Ervin Santana,Robinson Cano,pitcher,7
Ervin Santana,Rod Barajas,pitcher,4
Ervin Santana,Russell Branyan,pitcher,7
Ervin Santana,Ryan Sweeney,pitcher,3
Ervin Santana,Scott Hairston,pitcher,12
Ervin Santana,Scott Podsednik,pitcher,26
Ervin Santana,Taylor Teagarden,pitcher,2
Ervin Santana,Travis Snider,pitcher,1
Ervin Santana,Ty Wigginton,pitcher,7
Ervin Santana,Vernon Wells,pitcher,7
Ervin Santana,Victor Martinez,pitcher,6
Ervin Santana,Willie Bloomquist,pitcher,12
Ervin Santana,Willy Aybar,pitcher,3
Ervin Santana,Wladimir Balentien,pitcher,3
Ervin Santana,Yuniesky Betancourt,pitcher,14
Esmailin Caridad,Alcides Escobar,pitcher,4
Esmailin Caridad,Andre Ethier,pitcher,6
Esmailin Caridad,Andrew Mccutchen,pitcher,12
Esmailin Caridad,Andy Laroche,pitcher,1
Esmailin Caridad,Brad Hawpe,pitcher,7
Esmailin Caridad,Brandon Allen,pitcher,1
Esmailin Caridad,Brendan Ryan,pitcher,1
Esmailin Caridad,Buster Posey,pitcher,1
Esmailin Caridad,Chad Tracy,pitcher,1
Esmailin Caridad,Clint Barmes,pitcher,7
Esmailin Caridad,Corey Patterson,pitcher,2
Esmailin Caridad,Corky Miller,pitcher,1
Esmailin Caridad,Darnell Mcdonald,pitcher,1
Esmailin Caridad,Dexter Fowler,pitcher,7
Esmailin Caridad,Eric Byrnes,pitcher,1
Esmailin Caridad,Eugenio Velez,pitcher,6
Esmailin Caridad,Fred Lewis,pitcher,6
Esmailin Caridad,Garrett Atkins,pitcher,3
Esmailin Caridad,Garrett Jones,pitcher,3
Esmailin Caridad,James Loney,pitcher,1
Esmailin Caridad,Jason Jaramillo,pitcher,6
Esmailin Caridad,Jeff Salazar,pitcher,6
Esmailin Caridad,Jody Gerut,pitcher,1
Esmailin Caridad,John Bowker,pitcher,1
Esmailin Caridad,Jonny Gomes,pitcher,1
Esmailin Caridad,Jorge De la rosa,pitcher,6
Esmailin Caridad,Kevin Barker,pitcher,6
Esmailin Caridad,Matt Kemp,pitcher,6
Esmailin Caridad,Mike Cameron,pitcher,6
Esmailin Caridad,Mike Rivera,pitcher,1
Esmailin Caridad,Nate Schierholtz,pitcher,6
Esmailin Caridad,Pablo Sandoval,pitcher,1
Esmailin Caridad,Paul Janish,pitcher,2
Esmailin Caridad,Rick Ankiel,pitcher,6
Esmailin Caridad,Ryan Spilborghs,pitcher,2
Esmailin Caridad,Stephen Drew,pitcher,2
Esmailin Caridad,Steven Jackson,pitcher,1
Esmailin Caridad,Todd Helton,pitcher,1
Esmailin Caridad,Yadier Molina,pitcher,6
Esmailin Caridad,Yorvit Torrealba,pitcher,3
Esmerling Vasquez,Aaron Miles,pitcher,1
Esmerling Vasquez,Adam Dunn,pitcher,6
Esmerling Vasquez,Adam Laroche,pitcher,6
Esmerling Vasquez,Adam Rosales,pitcher,6
Esmerling Vasquez,Adrian Gonzalez,pitcher,3
Esmerling Vasquez,Alberto Gonzalez,pitcher,1
Esmerling Vasquez,Alejandro De aza,pitcher,1
Esmerling Vasquez,Alex Cora,pitcher,1
Esmerling Vasquez,Alfonso Soriano,pitcher,1
Esmerling Vasquez,Anderson Hernandez,pitcher,1
Esmerling Vasquez,Andres Torres,pitcher,6
Esmerling Vasquez,Andrew Mccutchen,pitcher,6
Esmerling Vasquez,Andy Laroche,pitcher,1
Esmerling Vasquez,Angel Pagan,pitcher,1
Esmerling Vasquez,Bill Hall,pitcher,6
Esmerling Vasquez,Bobby Crosby,pitcher,1
Esmerling Vasquez,Brad Nelson,pitcher,1
Esmerling Vasquez,Brian Giles,pitcher,7
Esmerling Vasquez,Brian Mccann,pitcher,1
Esmerling Vasquez,Brian Schneider,pitcher,6
Esmerling Vasquez,Casey Blake,pitcher,8
Esmerling Vasquez,Chase Headley,pitcher,6
Esmerling Vasquez,Chase Utley,pitcher,1
Esmerling Vasquez,Chipper Jones,pitcher,6
Esmerling Vasquez,Chone Figgins,pitcher,1
Esmerling Vasquez,Chris Burke,pitcher,1
Esmerling Vasquez,Chris Duncan,pitcher,1
Esmerling Vasquez,Clint Barmes,pitcher,8
Esmerling Vasquez,Cody Ross,pitcher,2
Esmerling Vasquez,Dan Uggla,pitcher,12
Esmerling Vasquez,Daniel Murphy,pitcher,1
Esmerling Vasquez,David Dejesus,pitcher,1
Esmerling Vasquez,David Eckstein,pitcher,1
Esmerling Vasquez,David Murphy,pitcher,1
Esmerling Vasquez,David Wright,pitcher,7
Esmerling Vasquez,Delwyn Young,pitcher,1
Esmerling Vasquez,Dexter Fowler,pitcher,12
Esmerling Vasquez,Drew Macias,pitcher,6
Esmerling Vasquez,Edgar Gonzalez,pitcher,6
Esmerling Vasquez,Edgar Renteria,pitcher,1
Esmerling Vasquez,Emilio Bonifacio,pitcher,1
Esmerling Vasquez,Eric Bruntlett,pitcher,1
Esmerling Vasquez,Erick Aybar,pitcher,6
Esmerling Vasquez,Eugenio Velez,pitcher,1
Esmerling Vasquez,Fernando Tatis,pitcher,1
Esmerling Vasquez,Fred Lewis,pitcher,2
Esmerling Vasquez,Garret Anderson,pitcher,7
Esmerling Vasquez,Garrett Jones,pitcher,1
Esmerling Vasquez,Geoff Blum,pitcher,1
Esmerling Vasquez,Hanley Ramirez,pitcher,1
Esmerling Vasquez,Henry Blanco,pitcher,6
Esmerling Vasquez,Hunter Pence,pitcher,1
Esmerling Vasquez,Ian Kinsler,pitcher,1
Esmerling Vasquez,Ian Stewart,pitcher,6
Esmerling Vasquez,James Loney,pitcher,1
Esmerling Vasquez,Jarrod Saltalamacchia,pitcher,6
Esmerling Vasquez,Jason Kendall,pitcher,7
Esmerling Vasquez,Jayson Werth,pitcher,1
Esmerling Vasquez,Jeff Francoeur,pitcher,2
Esmerling Vasquez,Jeff Mathis,pitcher,1
Esmerling Vasquez,Jesus Flores,pitcher,1
Esmerling Vasquez,Jimmy Rollins,pitcher,1
Esmerling Vasquez,Jody Gerut,pitcher,6
Esmerling Vasquez,Joey Gathright,pitcher,1
Esmerling Vasquez,John Bowker,pitcher,2
