i,j,D,W
Bryan De la cruz,Mark Vientos,-0.009655849620718958,6029.384814577119
Bryan De la cruz,Martín Maldonado,-0.011258064530997276,5933.285550761854
Bryan De la cruz,Masataka Yoshida,-0.02192651977029332,5947.324399765945
Bryan De la cruz,Mason Mccoy,-0.013795991528843197,5930.243800144301
Bryan De la cruz,Masyn Winn,-0.015678774352744323,6001.139987614956
Bryan De la cruz,Matt Carpenter,-0.012628095244287,5946.856438132474
Bryan De la cruz,Matt Chapman,-0.020306945504661483,6065.451286335086
Bryan De la cruz,Matt Duffy,-0.01596256748371577,5916.906893590416
Bryan De la cruz,Matt Mervis,-0.013329671210855017,5923.92631809246
Bryan De la cruz,Matt Olson,-0.015319473494280469,6091.423157043638
Bryan De la cruz,Matt Thaiss,-0.01659657402621471,5966.5108267382
Bryan De la cruz,Matt Vierling,-0.013041192573605424,6008.393392882748
Bryan De la cruz,Matt Wallner,-0.016199704166901627,6003.479795731317
Bryan De la cruz,Mauricio Dubón,-0.012693487648386773,5939.603032813694
Bryan De la cruz,Max Kepler,-0.013547449058613964,5963.703056937382
Bryan De la cruz,Max Muncy,-0.022145998772542898,5994.705514896626
Bryan De la cruz,Max Schuemann,-0.020791334391617435,5990.610850861887
Bryan De la cruz,Michael Busch,-0.015243326921992947,6075.935855313538
Bryan De la cruz,Michael Conforto,-0.015917195888845048,6031.323512871774
Bryan De la cruz,Michael Harris,-0.008120920958749419,5995.134479571865
Bryan De la cruz,Michael Helman,-0.014165153546475054,5916.906893590416
Bryan De la cruz,Michael Massey,-0.012051158074910553,5944.282649148391
Bryan De la cruz,Michael Siani,-0.009569881030107022,5973.530251240245
Bryan De la cruz,Michael Stefanic,-0.017991203971449026,5923.926318092461
Bryan De la cruz,Michael Taylor,-0.007337737278053816,5996.6943520969935
Bryan De la cruz,Michael Toglia,-0.009155776957261334,6039.278860691745
Bryan De la cruz,Mickey Gasper,-0.015591874288111532,5921.586509925112
Bryan De la cruz,Mickey Moniak,-0.005906654493805336,6002.54387241339
Bryan De la cruz,Miguel Amaya,-0.017267390398804948,5950.834112016967
Bryan De la cruz,Miguel Andújar,-0.016007065031328135,5938.433128730021
Bryan De la cruz,Miguel Rojas,-0.02078227496151739,5930.945742594507
Bryan De la cruz,Miguel Sanó,-0.015141131360457707,5953.87586263452
Bryan De la cruz,Miguel Vargas,-0.019015005430549157,5947.324399765944
Bryan De la cruz,Mike Ford,-0.013318536315504392,5923.926318092461
Bryan De la cruz,Mike Tauchman,-0.02390218834594127,5980.315694925555
Bryan De la cruz,Mike Trout,-0.017839525418704993,5951.302073650436
Bryan De la cruz,Mike Yastrzemski,-0.012500439757512477,6027.072861067007
Bryan De la cruz,Miles Mastrobuoni,-0.01371722435207174,5923.926318092461
Bryan De la cruz,Mitch Garver,-0.019279660459988097,6027.312413258295
Bryan De la cruz,Mitch Haniger,-0.013554038001428296,6027.345839089256
Bryan De la cruz,Mj Melendez,-0.0083263274115528,5985.580263261936
Bryan De la cruz,Mookie Betts,-0.03311283330156778,5989.440946778214
Bryan De la cruz,Nacho Alvarez,-0.014025369854692502,5921.586509925112
Bryan De la cruz,Nasim Nuñez,-0.01693217126026222,5923.926318092461
Bryan De la cruz,Nathan Lukes,-0.018017837199097934,5921.586509925112
Bryan De la cruz,Nathaniel Lowe,-0.02551645826473587,6059.133804334231
Bryan De la cruz,Nelson Velázquez,-0.01443204007225386,5950.132169566762
Bryan De la cruz,Nick Ahmed,-0.01106813961139459,5932.1156466781795
Bryan De la cruz,Nick Allen,-0.013766533223857335,5927.903991976953
Bryan De la cruz,Nick Castellanos,-0.01366426865684104,6028.749723989666
Bryan De la cruz,Nick Fortes,-0.015475722733461315,5928.605934427156
Bryan De la cruz,Nick Gonzales,-0.014004937451758103,5953.641881817784
Bryan De la cruz,Nick Gordon,-0.007279958840386574,5961.329822939073
Bryan De la cruz,Nick Loftin,-0.020092211868902223,5926.266126259809
Bryan De la cruz,Nick Madrigal,-0.017001690751511353,5919.246701757764
Bryan De la cruz,Nick Martini,-0.014276179292791681,5930.945742594506
Bryan De la cruz,Nick Maton,-0.014339734862768601,5916.906893590416
Bryan De la cruz,Nick Senzel,-0.018412436092554163,5953.173920184316
Bryan De la cruz,Nick Sogard,-0.01372088399530397,5929.775838510831
Bryan De la cruz,Nick Yorke,-0.014532887522276626,5921.586509925112
Bryan De la cruz,Nicky Lopez,-0.02065418851064709,5978.911810025147
Bryan De la cruz,Nico Hoerner,-0.02943407018696801,5961.363248770034
Bryan De la cruz,Niko Goodrum,-0.014487341450018018,5922.756414008787
Bryan De la cruz,Niko Kavadas,-0.012851698877764441,5949.196246299823
Bryan De la cruz,Noelvi Marte,-0.008462410608083846,5979.379771658617
Bryan De la cruz,Nolan Arenado,-0.022000929957507874,5996.928332913729
Bryan De la cruz,Nolan Gorman,-0.0023810714912551904,6030.387589706809
Bryan De la cruz,Nolan Jones,-0.01473553074265385,6005.585623132916
Bryan De la cruz,Nolan Schanuel,-0.030674498295039442,6004.415719049243
Bryan De la cruz,Oliver Dunn,-0.010024860928350598,5933.285550761854
Bryan De la cruz,Omar Narváez,-0.014291574250714159,5921.586509925112
Bryan De la cruz,Oneil Cruz,-0.005113017814383386,6062.643516585253
Bryan De la cruz,Orelvis Martinez,-0.014683609621965231,5916.906893590416
Bryan De la cruz,Orlando Arcia,-0.01354112628751302,6034.365263591301
Bryan De la cruz,Oscar Colás,-0.01522485558497046,5921.586509925112
Bryan De la cruz,Oswald Peraza,-0.014913245829188168,5916.906893590416
Bryan De la cruz,Oswaldo Cabrera,-0.012525455797183326,5950.834112016965
Bryan De la cruz,Otto Lopez,-0.013970151751718392,5968.1152666243825
Bryan De la cruz,Owen Miller,-0.013183264095248977,5916.906893590416
Bryan De la cruz,Ozzie Albies,-0.017245046480998488,5957.151594068807
Bryan De la cruz,Pablo Reyes,-0.013372998411126352,5927.436030343483
Bryan De la cruz,Parker Meadows,-0.012287091646875392,5977.741905941472
Bryan De la cruz,Patrick Bailey,-0.011772744278054765,5984.059387993315
Bryan De la cruz,Patrick Wisdom,-0.011637656204037068,5964.171018570852
Bryan De la cruz,Paul Dejong,-0.0065145238072067,6052.91659972429
Bryan De la cruz,Paul Goldschmidt,-0.00955252628321924,6069.5626635434255
Bryan De la cruz,Pavin Smith,-0.017053014200528214,5945.452553232065
Bryan De la cruz,Pedro León,-0.013386389073339333,5919.246701757764
Bryan De la cruz,Pedro Pagés,-0.011508173051423772,5954.811785901459
Bryan De la cruz,Pete Alonso,-0.022224271263595382,6124.648433019985
Bryan De la cruz,Pete Crow-armstrong,-0.006897396885132673,5985.463272893722
Bryan De la cruz,Rafael Devers,-0.014591183208054536,6064.359375755013
Bryan De la cruz,Rafael Marchán,-0.015151693273102333,5916.906893590416
Bryan De la cruz,Rafael Ortega,-0.015101283286485722,5916.906893590416
Bryan De la cruz,Ramón Laureano,-0.00872979369721282,5993.652601479442
Bryan De la cruz,Ramón Urías,-0.017923475605700828,5943.814687514922
Bryan De la cruz,Randal Grichuk,-0.018552931990653235,5947.792361399414
Bryan De la cruz,Randy Arozarena,-0.02708960156228008,6096.437031484008
Bryan De la cruz,Rece Hinds,-0.014429566336780069,5921.586509925113
Bryan De la cruz,Reese Mcguire,-0.013710770354213146,5933.285550761855
Bryan De la cruz,René Pinto,-0.014430440028933846,5929.073896060627
Bryan De la cruz,Rhys Hoskins,-0.017755364388167723,6052.381786428896
Bryan De la cruz,Richie Palacios,-0.022957677458944396,5978.443848391677
Bryan De la cruz,Riley Adams,-0.015266674310321002,5941.9428409810425
Bryan De la cruz,Riley Greene,-0.014124319250741948,6061.741019149276
Bryan De la cruz,Rob Brantly,-0.014366933418192103,5916.906893590416
Bryan De la cruz,Rob Refsnyder,-0.015577914960390295,5962.533152853708
Bryan De la cruz,Robbie Grossman,-0.020751307795847367,5980.54967574229
Bryan De la cruz,Romy Gonzalez,-0.009134924717169014,5954.343824267989
Bryan De la cruz,Ronald Acuña,-0.018738316565504468,5971.892385523101
Bryan De la cruz,Rowdy Tellez,-0.012932743891451442,5975.636078590859
Bryan De la cruz,Royce Lewis,-0.015635078197912013,5973.530251240245
Bryan De la cruz,Ryan Bliss,-0.013780188424788068,5926.266126259809
Bryan De la cruz,Ryan Jeffers,-0.021639141972119993,5992.950658978249
Bryan De la cruz,Ryan Kreidler,-0.01385932099233098,5921.586509925113
Bryan De la cruz,Ryan Mckenna,-0.014555322467257053,5919.246701757764
Bryan De la cruz,Ryan Mcmahon,-0.012430820055919905,6119.417290434261
Bryan De la cruz,Ryan Mountcastle,-0.00860905886420275,5988.271042694539
Bryan De la cruz,Ryan Noda,-0.013852901720839014,5944.5166299651255
Bryan De la cruz,Ryan O'hearn,-0.01991869964167381,5979.145790790893
Bryan De la cruz,Ryan Vilade,-0.013705668796591007,5919.246701757765
Bryan De la cruz,Sal Frelick,-0.01820144837199352,5955.981689985133
Bryan De la cruz,Salvador Pérez,-0.015709550511378904,6016.215037378872
Bryan De la cruz,Sam Haggerty,-0.014671676639733807,5916.906893590416
Bryan De la cruz,Sam Hilliard,-0.010407361881448956,5957.151594068807
Bryan De la cruz,Sam Huff,-0.014804590308633939,5919.246701757764
Bryan De la cruz,Samad Taylor,-0.014619049274535558,5916.906893590416
Bryan De la cruz,Santiago Espinal,-0.017632574231868398,5948.962265483088
Bryan De la cruz,Scott Mcgough,-0.014630436394493265,5916.906893590416
Bryan De la cruz,Sean Bouchard,-0.01622632928012024,5936.7952630128775
Bryan De la cruz,Sean Murphy,-0.01701579440249291,5968.850634905549
Bryan De la cruz,Seby Zavala,-0.013624560470328255,5928.605934427157
Bryan De la cruz,Seiya Suzuki,-0.02002641640102791,6075.245054657147
Bryan De la cruz,Seth Brown,-0.006873426146336711,5997.3962945471985
Bryan De la cruz,Shay Whitcomb,-0.01577378873590378,5923.926318092461
Bryan De la cruz,Shea Langeliers,-0.010686909974442736,6031.891752100103
Bryan De la cruz,Shohei Ohtani,-0.01949737374074113,6076.8160688112175
Bryan De la cruz,Spencer Horwitz,-0.022028642154518163,5987.101138559879
Bryan De la cruz,Spencer Steer,-0.026862087860606232,6065.484712166046
Bryan De la cruz,Spencer Torkelson,-0.015775485525830767,5992.014735762296
Bryan De la cruz,Starling Marte,-0.015977496647702535,5980.08171410882
Bryan De la cruz,Steven Kwan,-0.03211494947147172,5967.212769188403
Bryan De la cruz,Steward Berroa,-0.015069129715757664,5921.586509925112
Bryan De la cruz,Stone Garrett,-0.015392091689022624,5916.906893590416
Bryan De la cruz,Stuart Fairchild,-0.013944350661915444,5964.404999387586
Bryan De la cruz,Taylor Trammell,-0.014624632896613275,5916.906893590416
Bryan De la cruz,Taylor Walls,-0.016572241811532783,5942.644783431248
Bryan De la cruz,Taylor Ward,-0.019047401732394203,6083.111266899837
Bryan De la cruz,Teoscar Hernández,-0.010094499815040892,6063.144903998698
Bryan De la cruz,Thairo Estrada,-0.006820291370567033,5968.148692455345
Bryan De la cruz,Thomas Saggese,-0.013627145942656769,5921.586509925112
Bryan De la cruz,Tim Anderson,-0.005674543478857753,5950.834112016966
Bryan De la cruz,Tj Friedl,-0.02079243240734344,5972.928586282928
Bryan De la cruz,Tom Murphy,-0.014359592172245897,5929.073896060626
Bryan De la cruz,Tommy Edman,-0.013732023998260701,5926.266126259809
Bryan De la cruz,Tommy Pham,-0.01657827140873729,5996.460371280259
Bryan De la cruz,Tomás Nido,-0.01094082370488548,5934.923416478999
Bryan De la cruz,Tony Kemp,-0.014624369657300552,5916.906893590416
Bryan De la cruz,Travis Blankenhorn,-0.013362466860432916,5916.906893590416
Bryan De la cruz,Travis D'arnaud,-0.011489563087583417,5975.8700594075935
Bryan De la cruz,Travis Jankowski,-0.013199423879246436,5939.135071180225
Bryan De la cruz,Trea Turner,-0.014976304111004776,6002.5438725153645
Bryan De la cruz,Trent Grisham,-0.015489680196565577,5953.173920184316
Bryan De la cruz,Trenton Brooks,-0.015243633015819328,5921.586509925111
Bryan De la cruz,Trevor Larnach,-0.015330316802511791,5998.566198579884
Bryan De la cruz,Trevor Story,-0.013210081587890228,5943.112745064716
Bryan De la cruz,Trey Cabbage,-0.01150003393383921,5930.945742594507
Bryan De la cruz,Trey Lipscomb,-0.015859490104973416,5927.436030343482
Bryan De la cruz,Trey Sweeney,-0.011996532949652519,5926.2661262598085
Bryan De la cruz,Tristan Gray,-0.013704120579756826,5927.436030343483
Bryan De la cruz,Triston Casas,-0.012274632351107864,5981.2516181415085
Bryan De la cruz,Tucker Barnhart,-0.015426276635686381,5935.625358929203
Bryan De la cruz,Ty France,-0.019142793387142178,6023.134184388028
Bryan De la cruz,Tyler Black,-0.014824879132865272,5930.2438001443015
Bryan De la cruz,Tyler Fitzgerald,-0.009740539604020763,5998.566198630873
Bryan De la cruz,Tyler Freeman,-0.02505547088952475,5958.555478969216
Bryan De la cruz,Tyler Gentry,-0.014395577633150596,5916.906893590416
Bryan De la cruz,Tyler Heineman,-0.01511951998899303,5919.246701757764
Bryan De la cruz,Tyler Locklear,-0.012931387925184473,5926.734087893279
Bryan De la cruz,Tyler Nevin,-0.017711481023297924,5983.123464726374
Bryan De la cruz,Tyler O'neill,-0.014061398524337786,6088.41483220606
Bryan De la cruz,Tyler Soderstrom,-0.015883742738343355,5962.533152853707
Bryan De la cruz,Tyler Stephenson,-0.019978733444651404,6032.025455423954
Bryan De la cruz,Tyler Wade,-0.014304619064067424,5926.266126259809
Bryan De la cruz,Tyrone Taylor,-0.012682408942932306,5977.039963491269
Bryan De la cruz,Vaughn Grissom,-0.014547745845481333,5929.775838510832
Bryan De la cruz,Victor Scott,-0.010463885428403506,5923.926318092461
Bryan De la cruz,Vidal Bruján,-0.01750252284125713,5947.09041894921
Bryan De la cruz,Vinnie Pasquantino,-0.02136599538929993,5970.722481439427
Bryan De la cruz,Vinny Capra,-0.014511868456447837,5920.4166058414385
Bryan De la cruz,Vladimir Guerrero,-0.027545446630578,6022.198261121091
Bryan De la cruz,Víctor Caratini,-0.01541915163062331,5943.814687514922
Bryan De la cruz,Víctor Robles,-0.020615905977835178,5973.530251240246
Bryan De la cruz,Wenceel Pérez,-0.012494005252773879,5967.914711638608
Bryan De la cruz,Weston Wilson,-0.013836696877956745,5926.266126259809
Bryan De la cruz,Whit Merrifield,-0.022797257932743797,5958.32149815248
Bryan De la cruz,Will Benson,-0.004547531705509233,6071.8021942178875
Bryan De la cruz,Will Brennan,-0.014869984812325716,5929.775838510831
Bryan De la cruz,Will Smith,-0.02087746586865977,6030.354163875847
Bryan De la cruz,Will Wagner,-0.013948392163709526,5928.605934427157
Bryan De la cruz,Willi Castro,-0.020424266015430206,6047.234208409744
Bryan De la cruz,William Contreras,-0.02562000900803119,6063.1449040496855
Bryan De la cruz,Willie Calhoun,-0.018552340560211364,5936.795263012877
Bryan De la cruz,Willson Contreras,-0.022641992208418636,6039.980803192938
Bryan De la cruz,Willy Adames,-0.020944701036681234,6094.966295125622
Bryan De la cruz,Wilmer Flores,-0.019038115185779317,5919.246701757764
Bryan De la cruz,Wilyer Abreu,-0.012556560177161284,6029.9196280733395
Bryan De la cruz,Wyatt Langford,-0.018341132901531866,6017.518644786393
Bryan De la cruz,Xander Bogaerts,-0.01588197458884709,5971.892385523102
Bryan De la cruz,Xavier Edwards,-0.020397400786145978,5954.310398437027
Bryan De la cruz,Yainer Diaz,-0.009896436644960035,5993.65260147944
Bryan De la cruz,Yan Gomes,-0.010163734548254741,5930.945742594506
Bryan De la cruz,Yandy Díaz,-0.025206742987312087,6013.306990085168
Bryan De la cruz,Yasmani Grandal,-0.01691993184974793,5962.299172036974
Bryan De la cruz,Yordan Álvarez,-0.02600106715758989,6013.173286761318
Bryan De la cruz,Yoán Moncada,-0.014931460599095135,5925.096222176135
Bryan De la cruz,Yuli Gurriel,-0.016658415745680978,5923.926318092461
Bryan De la cruz,Zach Deloach,-0.014855661307853601,5923.92631809246
Bryan De la cruz,Zach Dezenzo,-0.012366750992776338,5928.605934427156
Bryan De la cruz,Zach Mckinstry,-0.012542611017512341,5955.513728351662
Bryan De la cruz,Zach Neto,-0.015765721306488942,6056.359460313389
Bryan De la cruz,Zach Remillard,-0.01570319388150409,5919.246701757764
Bryan De la cruz,Zack Gelof,-0.005626685784786211,6079.757541986871
Bryan De la cruz,Zack Short,-0.01844999158534081,5935.625358929203
Bryan Ramos,Bryan Reynolds,0.000510591290321693,5934.923416478998
Bryan Ramos,Bryce Harper,-0.006564612463195748,5949.898188750028
Bryan Ramos,Bryce Johnson,-0.00019871092683198966,5823.782528529953
Bryan Ramos,Bryce Teodosio,0.0009113209189771758,5813.253391776886
Bryan Ramos,Bryson Stott,-0.007042788755159019,5879.937924546313
Bryan Ramos,Bubba Thompson,0.0021339873928487504,5815.593199944235
Bryan Ramos,Buddy Kennedy,-0.0003277259893614958,5815.593199944235
Bryan Ramos,Byron Buxton,0.0020159992659490133,5892.338907782272
Bryan Ramos,Cade Marlowe,-0.00014921132768272837,5813.253391776886
Bryan Ramos,Cal Raleigh,0.0015151277641793739,5981.585876451129
Bryan Ramos,Cal Stevenson,-0.0007568255285697778,5815.593199944235
Bryan Ramos,Carlos Correa,-0.008729616446843532,5872.9185000442685
Bryan Ramos,Carlos Narváez,-0.0001075069818749838,5817.933008111582
Bryan Ramos,Carlos Santana,-0.009973351533312677,5900.528236367991
Bryan Ramos,Carson Kelly,-0.005127279581403375,5850.6903224544585
Bryan Ramos,Casey Schmitt,0.0023981996206884717,5823.782528529954
Bryan Ramos,Cavan Biggio,-0.0005112843758583363,5860.751497574058
Bryan Ramos,Ceddanne Rafaela,0.013691455058909563,5900.39453309513
Bryan Ramos,Cedric Mullins,-0.0014063118659374432,5886.957349048358
Bryan Ramos,Chadwick Tromp,0.0023708734417882144,5817.933008111582
Bryan Ramos,Charles Leblanc,-0.001441630798967638,5820.272816278931
Bryan Ramos,Charlie Blackmon,-0.004903332179261214,5886.957349048359
Bryan Ramos,Chas Mccormick,0.0028005183737277012,5856.5398428728295
Bryan Ramos,Chris Roller,0.0002291108981827466,5813.253391776886
Bryan Ramos,Chris Taylor,-2.01316118240352e-05,5849.520418370785
Bryan Ramos,Christian Bethancourt,0.0034284309097541354,5823.782528529954
Bryan Ramos,Christian Encarnacion-strand,0.0036927497470148943,5823.782528529954
Bryan Ramos,Christian Vázquez,0.004800327161001017,5842.500993868742
Bryan Ramos,Christian Walker,-0.004897737880009506,5941.474879296586
Bryan Ramos,Christian Yelich,-0.007669660571095462,5855.369938789156
Bryan Ramos,Christopher Morel,-0.006231104527701916,5956.332661119098
Bryan Ramos,Chuckie Robinson,0.0007519258940713129,5830.100010581794
Bryan Ramos,Cj Abrams,-0.0018651991437825535,5929.307876877362
Bryan Ramos,Cj Alexander,0.0007761048824404723,5813.253391776886
Bryan Ramos,Coby Mayo,0.0008389913285804893,5829.632048948324
