Player,Rank
Jhoulys Chacin,-0.4362202434700021
Anthony Santander,-0.43626728577882423
Tony Wolters,-0.43668674266938845
Luis Urias,-0.4367959121998174
Rajai Davis,-0.4383223809194232
Yadiel Rivera,-0.4383457130636992
Stephen Strasburg,-0.43883048806250413
Luke Weaver,-0.4394208464959823
Grayson Greiner,-0.44109667153483134
Kevin Plawecki,-0.44117277061881477
Jace Peterson,-0.4420424724851244
Chad Kuhl,-0.4421693754320558
John Andreoli,-0.4429536569951823
Joe Musgrove,-0.4446637911738225
Blake Swihart,-0.4462642419204229
Erick Fedde,-0.44741379369222833
Dwight Smith,-0.4488633210876899
Jacob Degrom,-0.4527247242486584
Brandon Drury,-0.45308398103153247
Michael Hermosillo,-0.4530924384400309
Kevan Smith,-0.45345650153646067
Carlos Gomez,-0.45367678479891405
Colby Rasmus,-0.45423892890829054
Jordan Luplow,-0.45453229942885287
Andrew Suarez,-0.4562494489450756
Luis Guillorme,-0.4585382416556868
Willie Calhoun,-0.45940245685799563
Gio Gonzalez,-0.4599249887400769
Mike Tauchman,-0.4604864728306022
Jeff Mathis,-0.4633627773635641
Kelby Tomlinson,-0.4648107308839511
Jack Reinheimer,-0.4655904081994374
Magneuris Sierra,-0.46578309981153754
Paulo Orlando,-0.4663485863043028
Kaleb Cowart,-0.4665229128873256
David Freitas,-0.46781938704626025
Sean Newcomb,-0.46897904555020814
Chance Sisco,-0.4702706808314218
Garrett Cooper,-0.4757271544510614
Kevin Gausman,-0.4764664594153977
Wei-yin Chen,-0.4764680491458721
Tim Locastro,-0.47688910329529305
Danny Jansen,-0.47816352211541646
Byron Buxton,-0.48001186178630517
Kenta Maeda,-0.48148129418545815
Pedro Severino,-0.48201249869098844
Deven Marrero,-0.48333047716490835
Carson Kelly,-0.4843444471430429
Mike Gerber,-0.4846631709585292
Matt Koch,-0.48754274396732844
Noah Syndergaard,-0.49218089428411516
Chris Herrmann,-0.4931825824760127
Alex Blandino,-0.49993544078834706
Drew Robinson,-0.5014906266319862
Jacob Nottingham,-0.5032431891589858
Nick Pivetta,-0.5062971846383126
Kyle Farmer,-0.5078542444267908
Kyle Hendricks,-0.5086944161499451
Madison Bumgarner,-0.50985662226004
Chris Stratton,-0.5151086265595615
Andrew Velazquez,-0.5152374005558455
Nathan Eovaldi,-0.5163301752352529
Chris Archer,-0.5174969199533607
Jabari Blash,-0.5181240668588489
Dan Straily,-0.5224832981470933
Clint Frazier,-0.5226653222851925
Hanser Alberto,-0.5229826517604621
Bobby Wilson,-0.5235075489142125
Brandon Mccarthy,-0.5236358070393731
Rick Porcello,-0.5236649070487153
Trevor Plouffe,-0.5355681275177229
Jose Trevino,-0.5377030413099229
Michael Reed,-0.549425050303344
Tomas Telis,-0.5532517918840825
Jake Smolinski,-0.558094447103949
Jameson Taillon,-0.5605490511035129
Jose Lobaton,-0.5691117397980228
Bryan Mitchell,-0.5698541079690551
Jason Castro,-0.5719868225782518
Ty Blach,-0.576344628928658
Gift Ngoepe,-0.5825363295664789
Mike Foltynewicz,-0.5944696904272131
Kevin Kramer,-0.6075128476214353
Joey Lucchesi,-0.624344660542876
Aaron Nola,-0.6383865660694836
Beau Taylor,-0.6593571350670726
Miguel Gomez,-0.6635914412211181
Mike Marjama,-0.6714362272446227
Derek Holland,-0.6866873568625003
Trevor Williams,-0.6914049231491162
Sal Romano,-0.7008004639535903
Dustin Pedroia,-0.707152033859991
Dereck Rodriguez,-0.717791884132233
Nick Kingham,-0.7602906524923075
Rio Ruiz,-0.7995499481385293
Eric Lauer,-0.801209472997434
Dan Jennings,-0.8711859289045945
Seth Lugo,-0.9059266076027841
Jeremy Hellickson,-0.9790416576511063
