Player,ScaledRank
Kyle Tucker,-1.6207469190126893
Kevin Newman,-1.633632196177092
Moises Sierra,-1.6337927050489731
Corban Joseph,-1.6388942395010722
Dan Vogelbach,-1.6410234659081837
Chase Anderson,-1.6414073774098243
Jesus Sucre,-1.6474342599102634
Pat Valaika,-1.6479045839953155
Matthew Joyce,-1.6492894330277856
Bryan Holaday,-1.6561056113749921
Brett Phillips,-1.6565159942051244
Steven Matz,-1.6609111268858237
Cliff Pennington,-1.6613252463514978
Tyler Mahle,-1.6692189560850297
Greg Garcia,-1.6699085905614197
Dilson Herrera,-1.6700977304298605
Steven Brault,-1.6702716130308808
Andrew Romine,-1.6711088029005847
Jose Quintana,-1.6715846467310163
Eric Sogard,-1.6739365647590092
Jhoulys Chacin,-1.6925829274749729
Anthony Santander,-1.6927654568508403
Tony Wolters,-1.6943929961097548
Luis Urias,-1.6948165859962183
Rajai Davis,-1.700739453934618
Yadiel Rivera,-1.7008299852422637
Stephen Strasburg,-1.702710966005827
Luke Weaver,-1.7050016222065743
Grayson Greiner,-1.711504009229303
Kevin Plawecki,-1.7117992821155916
Jace Peterson,-1.7151738218187451
Chad Kuhl,-1.7156662193281171
John Andreoli,-1.7187093187806362
Joe Musgrove,-1.725344829071109
Blake Swihart,-1.73155475547987
Erick Fedde,-1.7360151438555422
Dwight Smith,-1.7416394709224134
Jacob Degrom,-1.7566221434695728
Brandon Drury,-1.7580160996336316
Michael Hermosillo,-1.758048915316648
Kevan Smith,-1.7594615205103892
Carlos Gomez,-1.760316244001145
Colby Rasmus,-1.762497425495022
Jordan Luplow,-1.7636357356536208
Andrew Suarez,-1.770298466232011
Luis Guillorme,-1.7791792358077039
Willie Calhoun,-1.782532486645988
Gio Gonzalez,-1.78455996830442
Mike Tauchman,-1.786738588851949
Jeff Mathis,-1.7978989694614862
Kelby Tomlinson,-1.8035171897185036
Jack Reinheimer,-1.8065424241795047
Magneuris Sierra,-1.8072900890065973
Paulo Orlando,-1.809484239318739
Kaleb Cowart,-1.8101606457960777
David Freitas,-1.8151911093295203
Sean Newcomb,-1.8196907129468805
Chance Sisco,-1.8247024010980677
Garrett Cooper,-1.8458741239400742
Kevin Gausman,-1.8487427092007653
Wei-yin Chen,-1.8487488775313288
Tim Locastro,-1.8503826143317657
Danny Jansen,-1.8553275007043808
Byron Buxton,-1.8624992636336637
Kenta Maeda,-1.8682008243225958
Pedro Severino,-1.8702619567219227
Deven Marrero,-1.8753758593826317
Carson Kelly,-1.8793101753609793
Mike Gerber,-1.8805468591159111
Matt Koch,-1.8917199217742162
Noah Syndergaard,-1.9097164594378693
Chris Herrmann,-1.9136031207233986
Alex Blandino,-1.939804959959914
Drew Robinson,-1.945839253524686
Jacob Nottingham,-1.9526393905126798
Nick Pivetta,-1.9644892317024774
Kyle Farmer,-1.9705307963810712
Kyle Hendricks,-1.973790755853484
Madison Bumgarner,-1.9783002444652589
Chris Stratton,-1.9986786036667534
Andrew Velazquez,-1.9991782610551392
Nathan Eovaldi,-2.0034183480149483
Chris Archer,-2.007945446929207
Jabari Blash,-2.0103788464816996
Dan Straily,-2.0272931473786606
Clint Frazier,-2.0279994212234604
Hanser Alberto,-2.0292306947837
Bobby Wilson,-2.0312673539585493
Brandon Mccarthy,-2.0317650097097584
Rick Porcello,-2.0318779209735967
Trevor Plouffe,-2.078063736623847
Jose Trevino,-2.0863474389288204
Michael Reed,-2.131830133954956
Tomas Telis,-2.146678315726378
Jake Smolinski,-2.165468355096381
Jameson Taillon,-2.174992490863958
Jose Lobaton,-2.2082166727183403
Bryan Mitchell,-2.211097143560764
Jason Castro,-2.219372312791765
Ty Blach,-2.2362810847718686
Gift Ngoepe,-2.2603055699911847
Mike Foltynewicz,-2.3066083337043173
Kevin Kramer,-2.3572172302830268
Joey Lucchesi,-2.422526531297257
Aaron Nola,-2.4770106821805182
Beau Taylor,-2.55837881581505
Miguel Gomez,-2.574808393335408
Mike Marjama,-2.6052470332010316
Derek Holland,-2.6644231076779663
Trevor Williams,-2.6827277881128775
Sal Romano,-2.71918352852865
Dustin Pedroia,-2.7438283242417514
Dereck Rodriguez,-2.7851121234034593
Nick Kingham,-2.950012058337181
Rio Ruiz,-3.102342479839174
Eric Lauer,-3.108781620355805
Dan Jennings,-3.380298030624853
Seth Lugo,-3.5150957171918518
Jeremy Hellickson,-3.798790220841769
